Tweet Id,Text,Name,Screen Name,UTC,time,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1530602911390121985,"RT @AkuGikam : TOBB ETÜSEM Eğitmeni ve Bilkent Üniversitesi Öğretim Görevlisi Serdar BİLECEN’in katılımıyla “İnovatif Girişimcilik” eğitimi gerçekleştirildi.
@tccbiko @Karakas1969 @kocatepeuniv @sbilecen @KorayGurp @kocatepegikat https://t.co/Zw7zrYw6OU",KocatepeGikat,kocatepegikat,2022-05-28 17:32:25.000 ,Sat May 28 17:32:25 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,6,photo,https://pbs.twimg.com/media/FTnozN_XoAAAGFp.jpg,https://pbs.twimg.com/media/FTnozN7XsAApWFw.jpg,https://pbs.twimg.com/media/FTnozN9XsAAoFAX.jpg,https://pbs.twimg.com/media/FTnozOBXoAEOZQN.jpg
1530602501090816001,Sosyallik olarak 10 tane Bilkent 1 tane ODTÜ etmez gibi duruyor,bizde bir tane pakistanlı sonra judocu falan ulan sanki lise 19 Mayıs kutlamaları gibi bir şeydi ODTÜ ise nasıl konser yapılır ders verdi,Mustafa Deniz Asker,Mustafa26655727,2022-05-28 17:30:48.000 ,Sat May 28 17:30:48 +0000 2022,4,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1530601128051847168,Metro güzergahında Hacettepe, Bilkent ve ODTÜ gibi üç tane büyük üniversite var ama metro bu üç üniversiteye de girmiyor. Hepsine en az 4-5 km uzak kalıyor ve ulaşım ringlerle sağlanıyor. Milyonlarca insan da bu yanlış ulaşım politikasının zahmetini çekiyor.,Deniz,deniztelrooy,2022-05-28 17:25:20.000 ,Sat May 28 17:25:20 +0000 2022,1,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
1530596359069474816,RT @DoganlHikmet : Şampiyonluk kutlamalarında talihsiz bir kaza sonrası gözünden yaralanan Samet kardeşimiz halen tedavi altında. Şuanda destek ve morale çok ihtiyacı var. Yarın saat 13.30 Bilkent Şehir Hastanesi önünde buluşup, kardeşimize yanlız olmadığını hissettirelim. Birlikte Çok Güzeliz 💙💛,şaban çekil,sabantck,2022-05-28 17:06:23.000 ,Sat May 28 17:06:23 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1530595612873342977,Şampiyonluk kutlamalarında talihsiz bir kaza sonrası gözünden yaralanan Samet kardeşimiz halen tedavi altında. Şuanda destek ve morale çok ihtiyacı var. Yarın saat 13.30 Bilkent Şehir Hastanesi önünde buluşup, kardeşimize yanlız olmadığını hissettirelim. Birlikte Çok Güzeliz 💙💛,Hikmet Doğanlı,DoganlHikmet,2022-05-28 17:03:25.000 ,Sat May 28 17:03:25 +0000 2022,94,9,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1530593453284941824,An itibariyle Bilkent’te kölelikte 2/4 ✅,zeyzey✨,zeyneppence_,2022-05-28 16:54:50.000 ,Sat May 28 16:54:50 +0000 2022,6,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1530592085576929280,"RT @Kivircikyuksel : Koskoca bilkent, mezun olan öğrencilerine bir mezuniyet balosu yapamadı. Önce 1100 lira gibi abuk bir miktar istedi sonra da -tabi ki kimse katılmadığı için- etkinliği iptal etti. 
Aynı okul pandemi döneminde 13.000 öğrencisine aman kopya çekmesinler diye ayna yollamıştı",Gupse,gupseotuzoglu,2022-05-28 16:49:24.000 ,Sat May 28 16:49:24 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1530591895340126208,@NihatKemalist Yok Bilkent’te Ganalı bi talebe.,Nilay hatun 🏳️‍⚧️ 🇮🇱,nilay_turker,2022-05-28 16:48:39.000 ,Sat May 28 16:48:39 +0000 2022,1,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1530590382643453952,Bugün Bilkent Senfoni Orkestrası’nın Çocuk Konserleri için hazırladıkları film müzikleri konserini dinledim ama muhteşemliğini asla hiçbir kelimeyle anlatamam 🌟🔥💛🧡,afife,birkaranfildi,2022-05-28 16:42:38.000 ,Sat May 28 16:42:38 +0000 2022,2,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1530580491237306370,RT @DokuzTugluKagan : Bilkent mor tayfa, sığınmacıları savunup Ümit Özdağ’a ırkçı faşist diyor. https://t.co/U04TcmaduV,TÜRKOM,turkooom3,2022-05-28 16:03:20.000 ,Sat May 28 16:03:20 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FSPDILKWYAIBczs.jpg,https://pbs.twimg.com/media/FSPDILLWUAcwEHu.jpg,https://pbs.twimg.com/media/FSPDILiXEAArXHP.jpg,
1530579595551981568,"RT @inzvaspace : The second guest is Can Alkan from Bilkent University,
ALKAN LAB.
@calkan_cs 
@BilkentUniv https://t.co/XZY2YfKQVN",Eray Tuzun,eraytuzun,2022-05-28 15:59:47.000 ,Sat May 28 15:59:47 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/FT1pDa2XEAEZn0h.jpg,,,
1530579542338899968,"RT @inzvaspace : Lab presentations started! 

The first guest is Ercüment Çiçek from Bilkent university, CICEKLAB.
@crashius 
@BilkentUniv https://t.co/MgahDWK4ve",Eray Tuzun,eraytuzun,2022-05-28 15:59:34.000 ,Sat May 28 15:59:34 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/FT1orf5WQAAEvUF.jpg,,,
1530574862560940033,@siznediyor Bilkent’te de trafikçi abiler hocam derdi,Ayşe,aisekaya,2022-05-28 15:40:58.000 ,Sat May 28 15:40:58 +0000 2022,1,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1530571544195485702,"RT @ercaeren : Hakan Kara (TCMB (e) Baş Ekonomisti, Bilkent Üniversitesi) ile “Türkiye Para Politikası Tarihi ve TCMB” üzerine canlı YouTube söyleşisi.
3 Haziran, Cuma, Saat 19.00
Abone olmak ve mevcut 82 videoyu izlemek için, 👇
https://t.co/sefCV4vDij
@ali_hakan_kara",Mustafa Güllü,MustafaGulluTur,2022-05-28 15:27:47.000 ,Sat May 28 15:27:47 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://www.youtube.com/channel/UCMjeF0rOA-EQp_azLSadiEw ,0,1,,,,,
1530570581699084296,"@vlkntrkt @mahfiegilmez Şöyle desek daha doğru 
ODTÜ İTÜ Boğaziçi Koç Sabancı Bilkent kazandın ise oku gerisi ile uğraşma. Tabi ki Tıp hariç.",Hasküflü 🇧🇬🇹🇷🇷🇺,haskuflu,2022-05-28 15:23:57.000 ,Sat May 28 15:23:57 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1530570078323974145,"RT @Gngllll : 30 milyon dolarlık yatırımla kurulan ASELSAN Bilkent Mikro Nano Teknolojileri Sanayi ve Ticaret AŞ’de,üretilen Cip'ler sayesinde artık dışarı bağımlılığımız ortadan kalktı.
Dünyanın ilk IQ Yapay zeka çipleri üretimine başlandı
Yıllık 17 milyar dolar satış bekleniyor 
#Reisle2023e",Özgür Aydın,ozgur29346,2022-05-28 15:21:57.000 ,Sat May 28 15:21:57 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,,,,
1530568207114899456,bu bilkent çevresindeki restoranların son fiyatları halis mi ringle gidip junk veganda yesem daha karlı ve vegan saka mi bu,Eren,erenthegray,2022-05-28 15:14:31.000 ,Sat May 28 15:14:31 +0000 2022,4,0,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1530562154226761728,concertayla tam burslu bilkent psikoloji kazanır mıyım https://t.co/wn5Xb9IK5b,kardelen komik era,rachelambvr,2022-05-28 14:50:28.000 ,Sat May 28 14:50:28 +0000 2022,1,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/FT2mKa8WYAEa8hm.mp4,,,
1530554373528600576,RT @BTurgu : Geçen ay Bilkent Üniversitesi Görsel İletişim ve Tasarım bölümünce düzenlenen etkinlikte yapmış olduğum söyleşiden. Tamamını linkten izleyebilirsiniz. https://t.co/FkDvXzmrEH https://t.co/KdCvJruZQ8,erass,erass2001,2022-05-28 14:19:33.000 ,Sat May 28 14:19:33 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://youtu.be/fE2nUQrkWBE ,0,0,video,https://video.twimg.com/ext_tw_video/1524434191928156160/pu/vid/1258x720/wNNQSRUDODic8AWz.mp4?tag=12,,,
1530553992480161794,"RT @ASTkurumsal : Bu akşam AST Bilkent Sahne'de!

""Bir Anarşistin Kaza Sonucu Ölümü""
🗓 28 Mayıs 2022 Cumartesi⏰20:00

Biletler biletinial'da!
🎟 https://t.co/ODHlQ6mOJj

#ast #ankarasanattiyatrosu #astbilkentsahne #ankara #bilkentsahne #sanat #tiyatro #ankarasanat  #biranarşistinkazasonucuölümü https://t.co/d4lFpMfLcl",Mahir İpek,ipekmahir,2022-05-28 14:18:02.000 ,Sat May 28 14:18:02 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/astbiletinial ,9,0,photo,https://pbs.twimg.com/media/FT1o5MeXoAArvjv.jpg,,,
1530537041645256709,"@mansuryavas06 işin başından aşkın
başkanm aşka da tanı koy
sevdiğim büroksrasi işsizi
sorsanız nerden mezun
bilkent siyaset mezunu başkanım
evlenemiyoruz bu yüzden
iş aş baş başkanım",boris,boris372783481,2022-05-28 13:10:41.000 ,Sat May 28 13:10:41 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1530535758204919809,@mansuryavas06 başkanım derdimize sen çare ol. sevdiceğim bilkent uluslararası ilişkiler ve siyaset mezunu, işsiz. evlenemiyoruz bu yüzden. bürokrasinin ve gönül dilinden anlasanız bi siz anlarsnz. is lazm başkanm,boris,boris372783481,2022-05-28 13:05:35.000 ,Sat May 28 13:05:35 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1530533322581020677,@mansuryavas06 başkanım iş lazm. bilkent siyaset mezunu bir yakınıma. bize ekmek çıkarsa sizden çıkar. çıkar mı acaba :(,boris,boris372783481,2022-05-28 12:55:54.000 ,Sat May 28 12:55:54 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,
1530529524961751040,"RT @Kivircikyuksel : Koskoca bilkent, mezun olan öğrencilerine bir mezuniyet balosu yapamadı. Önce 1100 lira gibi abuk bir miktar istedi sonra da -tabi ki kimse katılmadığı için- etkinliği iptal etti. 
Aynı okul pandemi döneminde 13.000 öğrencisine aman kopya çekmesinler diye ayna yollamıştı",Tuncay Yiğit,putthegerm,2022-05-28 12:40:49.000 ,Sat May 28 12:40:49 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1530518998797910018,@uzayakesif Bilkent-Çayyolu arası metro sesi bu. Hssktr Mansur Başkanım oraya da hat döşemiş olabilir,Ethan,Heralde18,2022-05-28 11:58:59.000 ,Sat May 28 11:58:59 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1530506067221921792,"RT @inzvaspace : Lab presentations started! 

The first guest is Ercüment Çiçek from Bilkent university, CICEKLAB.
@crashius 
@BilkentUniv https://t.co/MgahDWK4ve",Ercument Cicek,crashius,2022-05-28 11:07:36.000 ,Sat May 28 11:07:36 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/FT1orf5WQAAEvUF.jpg,,,
1530506016575705088,"RT @ASTkurumsal : Bu akşam AST Bilkent Sahne'de!

""Bir Anarşistin Kaza Sonucu Ölümü""
🗓 28 Mayıs 2022 Cumartesi⏰20:00

Biletler biletinial'da!
🎟 https://t.co/ODHlQ6mOJj

#ast #ankarasanattiyatrosu #astbilkentsahne #ankara #bilkentsahne #sanat #tiyatro #ankarasanat  #biranarşistinkazasonucuölümü https://t.co/d4lFpMfLcl",Hakan Güven,guvenhakan9,2022-05-28 11:07:24.000 ,Sat May 28 11:07:24 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://bit.ly/astbiletinial ,9,0,photo,https://pbs.twimg.com/media/FT1o5MeXoAArvjv.jpg,,,
1530500648835350529,"RT @patlayanlez : SÜTLAC’A KALICI YUVA ARIYORUZ / İZMİR
2,5 aylık şirin mi şirin dişi yavru. parazit aşısı yapıldı. evde doğup evde bakıldı. sıcakkanlı, oyuncu ve kucak delisi bu bebeğe ömürlük yuva arıyoruz 🥺 https://t.co/nULh08DgOR",Bilkent Hayvan Dostları Kulübü,Bilkent_HDK,2022-05-28 10:46:04.000 ,Sat May 28 10:46:04 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FT1WIfUXoAAv3L5.jpg,https://pbs.twimg.com/media/FT1WIfmXsAIDWf-.jpg,https://pbs.twimg.com/media/FT1WIilWIAEAbTc.jpg,https://pbs.twimg.com/media/FT1WIusXoAEPBxt.jpg
1530499485377482758,"Bunda da zerre istihza veya abartı yok. ""Ivy League prof""un sınıf çıkarı, düzenin devamı. Düzeni sorgulayanın geleceği belirsiz 15lik ulusalcı bebe olması gayet doğal.

Ivy League'i yerle bir etmeden bu dünya kurtulmaz. BOUN'u, ODTÜ'yü, Bilkent'i ELE GEÇİRMEDEN TR kurtulmaz.",Müdahil'in diyecekleri,mudahilce,2022-05-28 10:41:27.000 ,Sat May 28 10:41:27 +0000 2022,9,0,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,,,
1530499124981899265,"Bilkent Üniversitesi Müzik Kulübü ve Hacettepe Üniversitesi Rock Topluluğu işbirliğinde: Mix Fest 🎉🎉🎉
İki boyunca gençliğin tadını çıkarıp doya doya eğlenmek isteyenler için Mix Fest, 3-4 Haziran'da Ankara CerModern'de. 😎
Biletler: https://t.co/hmbvPVWD26 https://t.co/hdqQ8fe73C",Biletix,Biletix,2022-05-28 10:40:01.000 ,Sat May 28 10:40:01 +0000 2022,1,0,tr,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,https://bit.ly/3wSpZyR ,0,0,photo,https://pbs.twimg.com/media/FT1s18iXwAEoqJ9.jpg,,,
1530498496473796608,"The second guest is Can Alkan from Bilkent University,
ALKAN LAB.
@calkan_cs 
@BilkentUniv https://t.co/XZY2YfKQVN",inzva,inzvaspace,2022-05-28 10:37:31.000 ,Sat May 28 10:37:31 +0000 2022,15,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,photo,https://pbs.twimg.com/media/FT1pDa2XEAEZn0h.jpg,,,
1530498487720329216,"Lab presentations started! 

The first guest is Ercüment Çiçek from Bilkent university, CICEKLAB.
@crashius 
@BilkentUniv https://t.co/MgahDWK4ve",inzva,inzvaspace,2022-05-28 10:37:29.000 ,Sat May 28 10:37:29 +0000 2022,25,2,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,photo,https://pbs.twimg.com/media/FT1orf5WQAAEvUF.jpg,,,
1530498370070097920,Altındağ Hasköy Ulus Kızılay 100.yıl Yenişehir Esat bahçelievler Maltepe Çayyolu Dikmen karataş çubuk Etimesgut Göksu Elvankent Eryaman Etlik Mamak Pursaklar Yenikent ahievran Sincan Plevne çarşı Temelli Batıkent Ostim İvedik Balgat Bilkent Zafertepe Abidinpaşa Akdere Boğaziçi,𝓐𝓷𝓴𝓪𝓻𝓪𝓫𝓮𝔂𝓮𝓯𝓮𝓷𝓭𝓲,AnkaraCankaya1,2022-05-28 10:37:01.000 ,Sat May 28 10:37:01 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1530497476284792832,@mariatoresto @haluktatar @cevheriguven Erdoğan'a demediği kalmadı şaka mısın? Bahçeliye laf soylememesinin sebebide bence ülkücüleri karşısına almak istemiyor, çünkü en büyük oy kitlesi orada.. Bilkent üniversitesinde de bu soru soruldu, siyaset stratejim demişti  var demekki  bir bildiği,H.T,hasantr__,2022-05-28 10:33:28.000 ,Sat May 28 10:33:28 +0000 2022,11,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,
1530495648776302593,@urspamboi At this point even Bilkent seems like a good idea,pelle,genemach1ne,2022-05-28 10:26:12.000 ,Sat May 28 10:26:12 +0000 2022,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1530494931781001218,"Bu akşam AST Bilkent Sahne'de!

""Bir Anarşistin Kaza Sonucu Ölümü""
🗓 28 Mayıs 2022 Cumartesi⏰20:00

Biletler biletinial'da!
🎟 https://t.co/ODHlQ6mOJj

#ast #ankarasanattiyatrosu #astbilkentsahne #ankara #bilkentsahne #sanat #tiyatro #ankarasanat  #biranarşistinkazasonucuölümü https://t.co/d4lFpMfLcl",AnkaraSanatTiyatrosu,ASTkurumsal,2022-05-28 10:23:21.000 ,Sat May 28 10:23:21 +0000 2022,4,2,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/astbiletinial ,9,0,photo,https://pbs.twimg.com/media/FT1o5MeXoAArvjv.jpg,,,
1530490938409340934,butun bilkent devrimdeymis amk bi ben gitmemisim sanirim,dd,dden1zz,2022-05-28 10:07:29.000 ,Sat May 28 10:07:29 +0000 2022,2,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1530483997951803393,@yellozstar Baktım kıza Bilkent+Milano yapmış klasik zengin kızı. O evi şu hale getirmesine kuruldum ya zerre karakter yok.,Nehir,nbabaronu,2022-05-28 09:39:54.000 ,Sat May 28 09:39:54 +0000 2022,2,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1530482738519855105,"RT @Kivircikyuksel : Koskoca bilkent, mezun olan öğrencilerine bir mezuniyet balosu yapamadı. Önce 1100 lira gibi abuk bir miktar istedi sonra da -tabi ki kimse katılmadığı için- etkinliği iptal etti. 
Aynı okul pandemi döneminde 13.000 öğrencisine aman kopya çekmesinler diye ayna yollamıştı",Nisan İzgi Aydın,nisanizgia,2022-05-28 09:34:54.000 ,Sat May 28 09:34:54 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1530481183603281920,"RT @MilliGazeteci : Yaklaşık 30 milyon dolarlık yatırımla kurulan ASELSAN Bilkent Mikro Nano Teknolojileri Sanayi ve Ticaret AŞ’de, üretilen Cip'ler sayesinde artık dışarı bağımlılığımız ortadan kalktı. 
Dünyanın ilk IQ ve Yapay zeka cipleri üretimine başlandı.
Yıllık 17 milyardolar satış bekleniyor https://t.co/Duc6C1KUrr",🇹🇷helede hulede🇹🇷,HHulede,2022-05-28 09:28:43.000 ,Sat May 28 09:28:43 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTG8bU0WUAAcX0N.jpg,,,
1530476958861168640,"RT @MilliGazeteci : Yaklaşık 30 milyon dolarlık yatırımla kurulan ASELSAN Bilkent Mikro Nano Teknolojileri Sanayi ve Ticaret AŞ’de, üretilen Cip'ler sayesinde artık dışarı bağımlılığımız ortadan kalktı. 
Dünyanın ilk IQ ve Yapay zeka cipleri üretimine başlandı.
Yıllık 17 milyardolar satış bekleniyor https://t.co/Duc6C1KUrr",Hamitharik,Hamitharik7,2022-05-28 09:11:56.000 ,Sat May 28 09:11:56 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTG8bU0WUAAcX0N.jpg,,,
1530475143495045122,@CapogluGokhan Bilkent University'de kendisinden International Business dersi almıştım. O zamanlar dual çekirdek Intel computer modası vardı. Karşımda Quantum Computer beyin bi hoca bulunca şaşkınlıkla karışık hayranlık içinde kalmıştım. Ders notlarını hâlâ saklıyorum, lazım olunca bakıyorum.,faruk erokay,FarukErokay,2022-05-28 09:04:43.000 ,Sat May 28 09:04:43 +0000 2022,3,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1530474174216650756,@KedyMochi @kopukpisisi @portakallui @saskinimben @miskinkediyim @CitosReyiz @todikopke @ketcapl_mayonez @nobelserserisi @isyanedenkedi @diegobalbebis @sentinus_bobo @biblocatgirl @kedibesiktas @hacettepehaydok @DodoAybu @etuhayvansever @BilkentP @Bilkent_HDK rt desteği lütfen 🥺,hacüko 🏳️‍🌈♀,patlayanlez,2022-05-28 09:00:52.000 ,Sat May 28 09:00:52 +0000 2022,3,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,19,,,,,
1530470071428165634,"RT @CyberparkTGB : .@ankaraka tarafından gerçekleştirilecek“Yeşil Dönüşüm Farkındalık Toplantısı”na davetlisiniz!

🗓️2 Haziran 2022, Perşembe
⏰14.00 
🏢Bilkent CYBERPARK B Blok, Yönetim Ofisi – Konferans Salonu 

Katılım : https://t.co/1IAIg4qcJ2 https://t.co/nVHdXwBlsL",Sertap Önal Aslantaş,OnalSertap,2022-05-28 08:44:34.000 ,Sat May 28 08:44:34 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://bit.ly/3yPXFQt ,0,1,photo,https://pbs.twimg.com/media/FTb_GgTX0AAO5Nl.png,,,
1530462376625053697,Arkadaşlar ben Bilkent'ten Gökhan Hoca sayesinde mesun oldum. Öğrenciye yaklaşımı böyleydi. Böyle beyefendi bir hocayı herkes takip etsin çok isterim. Gerçek bir insan, profluğundan öte. https://t.co/H8bltTKbcf,erdal çarıkçı 🇹🇷,erdalcarikci,2022-05-28 08:13:59.000 ,Sat May 28 08:13:59 +0000 2022,2,1,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/CapogluGokhan/status/1530461221333487616 ,0,0,,,,,
1530459802475941888,"RT @evrimagaci : 25 Mayıs'ta müthiş bir şey olacak ve Evrim Ağacı ailesi de buna en ön koltuktan tanıklık edecek. 😍🚀🚀

📌 Canlı yayın bildirimlerini açmayı unutmayın: https://t.co/tLjD5rNbjo

📌 Bilkent Cyberpark'ta ağırlayacağımız 30 kişiden biri olmak için: https://t.co/Ok9ZvYf9i4 https://t.co/OeE38MRiFA",seni kendi elimle walhalla götüreceğim yerin hazı,altanbertan15,2022-05-28 08:03:46.000 ,Sat May 28 08:03:46 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://youtu.be/3Q8_ShyFwoI https://gleam.io/k5Q5W/plansin-spacex-uydu-firlatmasini-ankarada-ekiple-izleyin-cekilisi https://twitter.com/umutayildiz/status/1526661926159167488 ,0,0,,,,,
1530459229769048064,"RT @ercaeren : Hakan Kara (TCMB (e) Baş Ekonomisti, Bilkent Üniversitesi) ile “Türkiye Para Politikası Tarihi ve TCMB” üzerine canlı YouTube söyleşisi.
3 Haziran, Cuma, Saat 19.00
Abone olmak ve mevcut 82 videoyu izlemek için, 👇
https://t.co/sefCV4vDij
@ali_hakan_kara",Çağlar Mesci,caglarmesci,2022-05-28 08:01:29.000 ,Sat May 28 08:01:29 +0000 2022,0,0,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://www.youtube.com/channel/UCMjeF0rOA-EQp_azLSadiEw ,0,1,,,,,
1530457591423328257,biz bilkent’ten geliyoruz diyip a7’de önümüze kıran amca sana dün soramadım o karambolde ama biz de bilkent’ten geliyoruz hocam farkı ne anlamadık, bize açıklar mısınız?,Charlotte,charlottebuffay,2022-05-28 07:54:58.000 ,Sat May 28 07:54:58 +0000 2022,1,0,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1530457578752417797,"RT @ercaeren : Hakan Kara (TCMB (e) Baş Ekonomisti, Bilkent Üniversitesi) ile “Türkiye Para Politikası Tarihi ve TCMB” üzerine canlı YouTube söyleşisi.
3 Haziran, Cuma, Saat 19.00
Abone olmak ve mevcut 82 videoyu izlemek için, 👇
https://t.co/sefCV4vDij
@ali_hakan_kara",2022 Summer,senaozturk2022,2022-05-28 07:54:55.000 ,Sat May 28 07:54:55 +0000 2022,0,0,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.youtube.com/channel/UCMjeF0rOA-EQp_azLSadiEw ,0,1,,,,,
1530456873618620416,"Hakan Kara (TCMB (e) Baş Ekonomisti, Bilkent Üniversitesi) ile “Türkiye Para Politikası Tarihi ve TCMB” üzerine canlı YouTube söyleşisi.
3 Haziran, Cuma, Saat 19.00
Abone olmak ve mevcut 82 videoyu izlemek için, 👇
https://t.co/sefCV4vDij
@ali_hakan_kara",Ercan Eren,ercaeren,2022-05-28 07:52:07.000 ,Sat May 28 07:52:07 +0000 2022,49,8,tr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.youtube.com/channel/UCMjeF0rOA-EQp_azLSadiEw ,0,1,,,,,
